id;adresse;ville;codePostal
5863;101 avenue des champs elysees, 75008 paris;;75008
4533;37 rue de douai, 75009 paris;;75009
5864;7 place vauban, 75007 paris;;75007
4534;rue malebranche, 75005 paris;;75005
5865;254 rue saint-jacques, 75005 paris;;75005
4535;40 boulevard haussmann, 75009 paris;;75009
5866;port d'austerlitz, 75013 paris;;75013
4536;63 rue des cloys, 75018 paris;;75018
5867;50 boulevard auguste blanqui, 75013 paris;;75013
4537;18a ruea d'arcueil;;75014
5868;galerie de montpensier, 75001 paris;;75001
4538;14 rue augustin thierry, 75019 paris;;75019
5869;rue du jourdain, 75020 paris;;75020
3209;place theodor herzl, 75003 paris;;75003
4539;44 boulevard de la villette, 75019 paris;;75019
5880;72 rue de varenne, 75007 paris;;75007
4550;112a ruea championnet/restaurant la renaissance;;75018
5881;quai anatole france, 75007 paris;;75007
4551;47 rue baudricourt, 75013 paris;;75013
5882;11 boulevard montmartre, 75002 paris;;75002
4552;8 rue de l'amiral la ronciere le noury, 75012 paris;;75012
5883;rue de monceau, 75008 paris;;75008
4553;ruea du bearn;;75003
5884;36 quai des orfevres, 75001 paris;;75001
3222;placea saint sulpice;;75006
3221;124 rue de turenne, 75003 paris;;75003
3220;avenue de la cascade, 75019 paris;;75019
3219;8 rue de l'ermitage, 75020 paris;;75020
3218;2bisa avenuea foch;;75016
3217;place des vosges, 75004 paris;;75004
3216;19 rue du pere corentin, 75014 paris;;75014
3215;17 rue de siam, 75116 paris;;75116
3214;75a boulevarda montmorency;;75016
3213;206 avenue daumesnil, 75012 paris;;75012
3212;rue jean-pierre timbaud, 75011 paris;;75011
4543;7 rue de berri, 75008 paris;;75008
5874;avenue des nations unies, 75116 paris;;75116
4544;place du paraguay, 75116 paris;;75116
5875;placea jean poulmarch;;75010
4545;quaia de l'horloge;;75001
5876;27 rue saint-amand, 75015 paris;;75015
4546;parvis rosa parks, 75019 paris;;75019
5877;rue paul gervais, 75013 paris;;75013
4547;8 rue thomas mann, 75013 paris;;75013
5878;esplanade renee lebas, 75011 paris;;75011
4548;rue rene clair, 75018 paris;;75018
5879;38 rue jean mermoz, 75008 paris;;75008
4549;98 rue des couronnes, 75020 paris;;75020
5890;quai de grenelle, 75015 paris;;75015
4560;place du carrousel, 75001 paris;;75001
5891;place moussa et odette abadi, 75012 paris;;75012
4561;17 passage courtois, 75011 paris;;75011
5892;place denfert-rochereau, 75014 paris;;75014
4562;70a avenuea de breteuil;;75007
5893;171 rue de charonne, 75011 paris;;75011
4563;3a impassea bonne nouvelle;;75010
5894;23 rue du colonel rozanoff, 75012 paris;;75012
4564;27 rue du buisson saint-louis, 75010 paris;;75010
5895;2 quai de l'archeveche, 75004 paris;;75004
3233;2 impasse saint-eustache, 75001 paris;;75001
3232;18 rue des fosses saint-jacques, 75005 paris;;75005
3231;15 rue beaujon, 75008 paris;;75008
3230;15 rue ponscarme, 75013 paris;;75013
3229;rue du vertbois, 75003 paris;;75003
3228;2 place du louvre, 75001 paris;;75001
3227;rue du parc de montsouris, 75014 paris;;75014
3226;boulevarda haussmann;;75009
3225;1 passage saint-jules, 75018 paris;;75018
3224;parvis notre-dame place jean-paul ii, 75004 paris;;75004
3223;rue des artistes, 75014 paris;;75014
4554;avenue gustave eiffel, 75007 paris;;75007
5885;belvedere willy ronis, 75020 paris;;75020
4555;27 rue richer, 75009 paris;;75009
5886;belvedere willy ronis, 75020 paris;;75020
4556;place de l'abbe basset, 75005 paris;;75005
5887;12 rue deguerry, 75011 paris;;75011
4557;36a ruea laugier;;75017
5888;20 rue doudeauville, 75018 paris;;75018
4558;ruea des martyrs;;75018
5889;104 rue brancion, 75015 paris;;75015
4559;rue benjamin franklin, 75116 paris;;75116
4570;ruea marie rose;;75014
4571;boulevard raspail, 75006 paris;;75006
4572;ruea de puteaux;;75017
4573;placea vendome;;75001
4574;place du carrousel, 75001 paris;;75001
4575;placea du caire/rue du caire;;75002
3244;38 boulevard haussmann, 75009 paris;;75009
3243;1 rue gabriel laumain, 75010 paris;;75010
3242;5a ruea de seine;;75006
3241;port des saints-peres, 75006 paris;;75006
3240;place georges mulot, 75015 paris;;75015
3239;place jacques demy, 75014 paris;;75014
3238;place adolphe max, 75009 paris;;75009
3237;15 rue de thorigny, 75003 paris;;75003
3236;8 rue dangeau, 75016 paris;;75016
3235;passage miriam makeba, 75012 paris;;75012
3234;1 rue des ursulines, 75005 paris;;75005
4565;2 rue voltaire, 75011 paris;;75011
5896;rue de la mare, 75020 paris;;75020
4566;16 rue henri ribiere, 75019 paris;;75019
5897;avenue du professeur andre lemierre, 75020 paris;;75020
4567;44/46a boulevarda de la villette;;75019
5898;78 rue du faubourg du temple, 75011 paris;;75011
4568;placea larue;;75005
5899;34 boulevard de courcelles, 75017 paris;;75017
4569;place el salvador, 75007 paris;;75007
4580;avenuea des nations unies;;75016
4581;route des lacs a bagatelle, 75016 paris;;75016
4582;34a ruea gay lussac;;75005
4583;squarea jean xxiii;;75004
4584;quai de la seine, 75019 paris;;75019
4585;87a quaia de la gare;;75013
4586;route de sevres a neuilly, 75016 paris;;75016
3255;port de la tournelle, 75005 paris;;75005
3254;quaia de valmy;;75010
3253;6 rue des pyramides, 75001 paris;;75001
3252;rue edmond valentin, 75007 paris;;75007
3251;rue albinoni, 75012 paris;;75012
3250;citea du midi;;75018
3249;4 avenue van dyck, 75008 paris;;75008
3248;1 boulevard de reuilly, 75012 paris;;75012
3247;6 rue la vrilliere, 75001 paris;;75001
3246;ruea parrot/rue michel chasles (angle);;75012
3245;avenue de la porte de la villette, 75019 paris;;75019
4576;10 rue de l' amiral hamelin, 75116 paris;;75116
4577;parvisa de l'eglise notre dame;;75004
4578;307 au 317a ruea de belleville;;75019
4579;rue cabanis, 75014 paris;;75014
4590;rue pelouze, 75008 paris;;75008
4591;rue fernand raynaud, 75020 paris;;75020
4592;rue du morvan, 75011 paris;;75011
4593;1/12a villaa cronstadt;;75019
4594;39 rue saint-ambroise, 75011 paris;;75011
4595;12 rue bernoulli, 75008 paris;;75008
4596;square alboni, 75016 paris;;75016
4597;11b rue saint-maur, 75011 paris;;75011
3266;15a ruea rene boulanger;;75010
3265;allee fortunee, 75116 paris;;75116
3264;38 boulevard marbeau, 75116 paris;;75116
3263;place de breteuil, 75007 paris;;75007
3262;67a boulevarda barbes (cafe le metro);;75018
3261;21 avenue george v, 75008 paris;;75008
3260;15 rue princesse, 75006 paris;;75006
3259;2 rue de la mare, 75020 paris;;75020
3258;89a ruea de l'hotel de ville;;75004
3257;quai de l'oise, 75019 paris;;75019
3256;avenue velasquez, 75008 paris;;75008
4587;ruea de courcelles;;75008
4588;119a ruea des pyrenees;;75020
4589;128 quai de bercy, 75012 paris;;75012
3277;23 rue des fosses saint-jacques, 75005 paris;;75005
3276;ruea du chateau d'eau;;75010
3275;46 rue emeriau, 75015 paris;;75015
3274;8 place du trocadero et du onze novembre, 75116 paris;;75116
3273;place du canada, 75008 paris;;75008
3272;33a ruea max dormoy;;75018
3271;pont louis-philippe, 75004 paris;;75004
3270;33a avenuea secretan;;75019
3269;1 avenue prudhon, 75016 paris;;75016
3268;port du gros caillou, 75007 paris;;75007
3267;47 quai de la seine, 75019 paris;;75019
4598;12 rue joseph de maistre, 75018 paris;;75018
4599;place des etats-unis, 75116 paris;;75116
3280;parvisa du sacre coeur;;75018
3288;69 rue du moulin des pres, 75013 paris;;75013
3287;pont des invalides, 75007 paris;;75007
3286;pont de grenelle-cadets de saumur, 75015 paris;;75015
3285;20a avenuea de new york;;75016
3284;rue de tolbiac, 75013 paris;;75013
3283;rue des bons enfants, 75001 paris;;75001
3282;place charles de gaulle, 75017 paris;;75017
3281;22 avenue raphael, 75016 paris;;75016
3279;9 rue de la liberte, 75019 paris;;75019
3278;avenue kleber, 75116 paris;;75116
3291;204 rue de charenton, 75012 paris;;75012
3290;rue du cardinal dubois, 75018 paris;;75018
3299;place des generaux de trentinian, 75116 paris;;75116
3298;ruea foyatier;;75018
3297;square maurice gardette, 75011 paris;;75011
3296;place de la madeleine, 75008 paris;;75008
3295;27 rue gabrielle, 75018 paris;;75018
3294;6 rue michelet, 75006 paris;;75006
3293;boulevarda de strasbourg;;75010
3292;10 rue du capitaine ferber, 75020 paris;;75020
3289;7a ruea des bois;;75019
8101;quai saint-bernard, 75005 paris;;75005
8102;61 bisa ruea bichat;;75010
8100;jardin*a medieval du musee de cluny;;75005
8105;rue de la grange aux belles, 75010 paris;;75010
8106;49a avenuea raymond poincare;;75016
8103;106 rue de longchamp, 75116 paris;;75116
8104;70a ruea de meaux;;75019
8112;ruea clavel;;75009
8113;rue geo chavez, 75020 paris;;75020
8110;avenuea de france;;75013
8111;place du trocadero et du onze novembre, 75116 paris;;75116
8116;place de la republique, 75011 paris;;75011
8117;1 place gambetta, 75020 paris;;75020
8114;81 rue de richelieu, 75002 paris;;75002
8115;rue de l'est, 75020 paris;;75020
8109;place jean-baptiste clement, 75018 paris;;75018
8107;9 rue norvins, 75018 paris;;75018
8108;6a ruea condorcet;;75009
8123;37 route des petits ponts, 75019 paris;;75019
8124;16 avenue victor hugo, 75116 paris;;75116
8121;rue saint-dominique, 75007 paris;;75007
8122;place de la sorbonne, 75005 paris;;75005
8127;141 avenue jean jaures, 75019 paris;;75019
8128;route des moulins, 75016 paris;;75016
8125;quai des orfevres, 75001 paris;;75001
8126;3 rue de birague, 75004 paris;;75004
8120;villa d'alesia, 75014 paris;;75014
8118;43 avenue george v, 75008 paris;;75008
8119;2 rue fauvet, 75018 paris;;75018
8134;70a avenuea de breteuil;;75007
8135;56 boulevard auguste blanqui, 75013 paris;;75013
8132;parvis notre-dame place jean-paul ii, 75004 paris;;75004
8133;33 boulevard garibaldi, 75015 paris;;75015
8138;143a avenuea victor hugo;;75016
8139;40 rue etienne dolet, 75020 paris;;75020
8136;7a ruea tronchet;;75008
8137;avenue de nogent, 75012 paris;;75012
8130;2 rue turgot, 75009 paris;;75009
8131;2 avenue de camoens, 75116 paris;;75116
8129;4 rue cambon, 75001 paris;;75001
8145;rue marx dormoy, 75018 paris;;75018
8146;placea des abbesses;;75018
8143;place des vosges, 75004 paris;;75004
8144;2a ruea conte;;75003
8149;rue rousselet, 75007 paris;;75007
8147;1 passage de la canopee, 75001 paris;;75001
8148;7a avenuea franklin roosevelt;;75008
8141;42 rue edouard pailleron, 75019 paris;;75019
8142;42a boulevarda de strasbourg;;75010
8140;42a ruea des petites ecuries;;75010
8156;rue de rome, 75008 paris;;75008
8157;163 avenue jean jaures, 75019 paris;;75019
8154;9 rue poulbot, 75018 paris;;75018
8155;34 rue de la verrerie, 75004 paris;;75004
8158;square moncey, 75009 paris;;75009
8159;44 boulevard poniatowski, 75012 paris;;75012
8152;7a esplanadea henri de france;;75015
8153;106 rue de grenelle, 75007 paris;;75007
8150;24a ruea saint victor;;75005
8151;1 rue de cherbourg, 75015 paris;;75015
8167;rue robert de flers, 75015 paris;;75015
8168;rue beaurepaire, 75010 paris;;75010
8165;31 rue du faubourg saint-denis, 75010 paris;;75010
8166;30 rue des couronnes, 75020 paris;;75020
8169;76 rue saint-maur, 75011 paris;;75011
8160;108 rue de tolbiac, 75013 paris;;75013
8163;2 rue turgot, 75009 paris;;75009
8164;17 place du pantheon, 75005 paris;;75005
8161;10 avenue trudaine, 75009 paris;;75009
8162;82 boulevard vincent auriol, 75013 paris;;75013
8178;4a boulevarda du palais;;75001
8179;place du pont neuf, 75001 paris;;75001
8176;avenuea joseph bouvard;;75007
8177;9 place de breteuil, 75007 paris;;75007
8170;125 boulevard bessieres, 75017 paris;;75017
8171;2 rue sainte-cecile, 75009 paris;;75009
8174;ruea des gravilliers/r beaubourg (croisement);;75003
8175;place saint-pierre, 75018 paris;;75018
8172;18a avenuea de suffren;;75015
8173;63 rue de monceau, 75008 paris;;75008
8189;galerie de beaujolais, 75001 paris;;75001
8187;quai d'orleans, 75004 paris;;75004
8188;58 rue doudeauville, 75018 paris;;75018
8181;pont neuf, 75001 paris;;75001
8182;1a ruea saint yves;;75014
8180;avenuea rapp;;75007
8185;1 rue de l'alboni, 75016 paris;;75016
8186;place denfert-rochereau, 75014 paris;;75014
8183;80 rue de charonne, 75011 paris;;75011
8184;carrefoura rue traversiere/r charenton/r castelar;;75012
5904;passage miriam makeba, 75012 paris;;75012
5905;port des champs elysees, 75008 paris;;75008
5906;2 rue eugene poubelle, 75016 paris;;75016
5907;173 rue du faubourg saint-denis, 75010 paris;;75010
5908;rue de l'equerre, 75019 paris;;75019
5909;pont des arts, 75001 paris;;75001
5900;22 rue archereau, 75019 paris;;75019
5901;59 avenue de segur, 75007 paris;;75007
5902;91 rue de maubeuge, 75010 paris;;75010
5903;22 rue euryale dehaynin, 75019 paris;;75019
8198;66 quai de l'hotel de ville, 75004 paris;;75004
8199;54 boulevard ney, 75018 paris;;75018
8192;16 avenue de breteuil, 75007 paris;;75007
8193;50 rue montorgueil, 75002 paris;;75002
8190;119 boulevard vincent auriol, 75013 paris;;75013
8191;8 rue de furstemberg, 75006 paris;;75006
8196;46 rue sorbier, 75020 paris;;75020
8197;parvis du sacre-coeur, 75018 paris;;75018
8194;6 rue george eastman, 75013 paris;;75013
8195;place des pyramides, 75001 paris;;75001
5915;31 rue bichat, 75010 paris;;75010
5916;64 rue de belleville, 75020 paris;;75020
5917;rue manin, 75019 paris;;75019
5918;11 rue jean poulmarch, 75010 paris;;75010
5919;place jacques rueff, 75007 paris;;75007
5910;35 boulevard de courcelles, 75008 paris;;75008
5911;112 boulevard de belleville, 75020 paris;;75020
5912;passage des tourelles, 75020 paris;;75020
5913;5b place leon blum, 75011 paris;;75011
5914;70 rue de meaux, 75019 paris;;75019
5926;36 rue condorcet, 75009 paris;;75009
5927;5 rue de buci, 75006 paris;;75006
5928;41 rue de pali-kao, 75020 paris;;75020
5929;112 rue de maubeuge, 75010 paris;;75010
5920;3 place des victoires, 75001 paris;;75001
5921;29 rue de valois, 75001 paris;;75001
5922;avenue hussein 1er de jordanie, 75116 paris;;75116
5923;boulevard voltaire, 75011 paris;;75011
5924;5 rue masseran, 75007 paris;;75007
5925;allee thomy-thierry, 75007 paris;;75007
4606;55 rue du faubourg saint-honore, 75008 paris;;75008
5937;1 rue louis boilly, 75016 paris;;75016
4607;28 rue lemercier, 75017 paris;;75017
5938;52 rue de sambre-et-meuse, 75010 paris;;75010
4608;parvis du sacre-coeur, 75018 paris;;75018
5939;14 rue denoyez, 75020 paris;;75020
4609;rue de la manutention, 75116 paris;;75116
5930;51 avenue raymond poincare, 75116 paris;;75116
4600;1a ruea saint yves;;75014
5931;14 rue raymond aron, 75013 paris;;75013
4601;205 quai de jemmapes, 75010 paris;;75010
5932;112 rue de maubeuge, 75010 paris;;75010
4602;8t rue jean nicot, 75007 paris;;75007
5933;1 place charles dullin, 75018 paris;;75018
4603;rue leon cladel, 75002 paris;;75002
5934;18 rue de la fidelite, 75010 paris;;75010
4604;jardin d'acclimatation bois de boulogne concession sa le jardin d'acclimatation, 75116 paris;;75116
5935;1 rue de la bucherie, 75005 paris;;75005
4605;ponta marie;;75004
5936;rue du ranelagh, 75016 paris;;75016
5950;27 rue saint-guillaume, 75007 paris;;75007
4617;pont d'arcole, 75004 paris;;75004
5948;47 quai de valmy, 75010 paris;;75010
4618;100 boulevard de la chapelle, 75018 paris;;75018
5949;6 rue du bastion, 75017 paris;;75017
4619;28 rue le marois, 75016 paris;;75016
5940;rue du faubourg du temple, 75011 paris;;75011
4610;80a quaia de jemmapes/comptoir general;;75010
5941;25 rue bouchardon, 75010 paris;;75010
4611;7 rue damremont, 75018 paris;;75018
5942;61 boulevard vincent auriol, 75013 paris;;75013
4612;66 boulevard de picpus, 75012 paris;;75012
5943;196 boulevard de la villette, 75019 paris;;75019
4613;133 rue damremont, 75018 paris;;75018
5944;place de la concorde, 75008 paris;;75008
4614;avenue dutuit, 75008 paris;;75008
5945;127 boulevard vincent auriol, 75013 paris;;75013
4615;quaia de l'horloge;;75001
5946;23 rue jean-pierre timbaud, 75011 paris;;75011
4616;17 rue froment, 75011 paris;;75011
5947;102 boulevard de la chapelle, 75018 paris;;75018
5960;3 rue mariotte, 75017 paris;;75017
4630;42a ruea scheffer;;75016
5961;rue des cevennes, 75015 paris;;75015
4628;33 rue marx dormoy, 75018 paris;;75018
5959;pont de tolbiac, 75013 paris;;75013
4629;17 place dauphine, 75001 paris;;75001
4620;16a boulevarda haussmann;;75009
5951;rue marguerite duras, 75013 paris;;75013
4621;16a placea jules semard;;75020
5952;1 rue de capri, 75012 paris;;75012
4622;rue jouffroy d'abbans, 75017 paris;;75017
5953;25 rue bouchardon, 75010 paris;;75010
4623;quai d'orleans, 75004 paris;;75004
5954;place du pont neuf, 75001 paris;;75001
4624;place paul leautaud, 75017 paris;;75017
5955;28 avenue junot, 75018 paris;;75018
4625;45a boulevarda beausejour;;75016
5956;rue norvins, 75018 paris;;75018
4626;squarea du temple;;75003
5957;avenue de breteuil, 75007 paris;;75007
4627;3 rue biot, 75017 paris;;75017
5958;84 rue du volga, 75020 paris;;75020
5970;58 rue de la verrerie, 75004 paris;;75004
4640;11a ruea de la forge royale;;75011
5971;rue du chateau d'eau, 75010 paris;;75010
4641;ruea henri feulard;;75010
5972;29 rue montcalm, 75018 paris;;75018
3310;69/91a ruea de belleville;;75019
3307;rue de l'abreuvoir, 75018 paris;;75018
4639;33 rue bichat, 75010 paris;;75010
3306;avenuea trudaine;;75009
3305;16 place denfert-rochereau, 75014 paris;;75014
3304;43t rue des ecoles, 75005 paris;;75005
3303;rue sorbier, 75020 paris;;75020
3302;quaia de l'hotel de ville;;75004
3301;20 rue la fayette, 75009 paris;;75009
3300;21 quai aux fleurs, 75004 paris;;75004
4631;ruea lieutenant chaure;;75020
5962;9 boulevard des filles du calvaire, 75003 paris;;75003
4632;avenue albert ier de monaco, 75116 paris;;75116
5963;pont d'arcole, 75004 paris;;75004
4633;69b rue de richelieu, 75002 paris;;75002
5964;3 rue ambroise thomas, 75009 paris;;75009
4634;91 rue de rivoli, 75001 paris;;75001
5965;13 boulevard de courcelles, 75008 paris;;75008
4635;ruea monge;;75005
5966;rue de la corderie, 75003 paris;;75003
4636;ponta des arts;;75006
5967;cite de trevise, 75009 paris;;75009
3309;80 boulevard de clichy, 75018 paris;;75018
4637;ruea gustave goublier;;75010
5968;65 rue du chateau d'eau, 75010 paris;;75010
3308;12 place du pantheon, 75005 paris;;75005
4638;35 avenue du general sarrail, 75016 paris;;75016
5969;173 rue ordener, 75018 paris;;75018
5980;pont saint-louis, 75004 paris;;75004
4650;17 place du general catroux, 75017 paris;;75017
5981;16 avenue de new york, 75116 paris;;75116
4651;avenuea hussein 1er jordanie;;75016
5982;avenue de la porte d'asnieres, 75017 paris;;75017
4652;2a ruea de choiseul (bureau making prod;;75002
5983;80 boulevard de clichy, 75018 paris;;75018
3321;square du trocadero, 75116 paris;;75116
3320;rue de furstemberg, 75006 paris;;75006
3318;ruea des petites ecuries;;75010
3317;port de la tournelle, 75005 paris;;75005
3316;76 rue saint-maur, 75011 paris;;75011
3315;allee royale, 75012 paris;;75012
3314;5a ruea marbeuf;;75008
3313;74 rue de patay, 75013 paris;;75013
3312;1 rue charles moureu, 75013 paris;;75013
3311;route de ceinture du lac daumesnil, 75012 paris;;75012
4642;2bisa citea popincourt;;75011
5973;16 rue des fosses saint-jacques, 75005 paris;;75005
4643;94 avenue foch, 75116 paris;;75116
5974;18 rue de bruxelles, 75009 paris;;75009
4644;7 avenue de lamballe, 75016 paris;;75016
5975;142 rue d'avron, 75020 paris;;75020
4645;12b rue theodule ribot, 75017 paris;;75017
5976;3 rue philippe de champagne, 75013 paris;;75013
4646;13a ruea vulpian;;75013
5977;pont charles de gaulle, 75012 paris;;75012
4647;117a ruea saint lazare;;75008
5978;20 rue du departement, 75018 paris;;75018
4648;47 rue de seine, 75006 paris;;75006
5979;avenue joseph bouvard, 75007 paris;;75007
3319;102 rue damremont, 75018 paris;;75018
4649;place de la bataille de stalingrad, 75019 paris;;75019
5990;place du carrousel, 75001 paris;;75001
4660;quai de bourbon, 75004 paris;;75004
5991;1a ruea descartes;;75005
4661;58 boulevard murat, 75016 paris;;75016
5992;14 rue biot, 75017 paris;;75017
4662;6a ruea du rendez vous;;75012
5993;rue du volga, 75020 paris;;75020
4663;parvisa de l'eglise saint vincent de paul;;75010
5994;48a ruea de l'assomption;;75016
2001;rue myrha, 75018 paris;;75018
3332;65 boulevard de beausejour, 75016 paris;;75016
2000;20a ruea de la folie mericourt;;75011
3331;1 rue botzaris, 75019 paris;;75019
3330;15a ruea poliveau;;75005
3329;port d'austerlitz, 75013 paris;;75013
3328;32 rue des grands moulins, 75013 paris;;75013
3327;22 rue doudeauville, 75018 paris;;75018
3326;10a boulevarda du palais;;75001
3325;place de thorigny, 75003 paris;;75003
3324;place du trocadero et du onze novembre, 75116 paris;;75116
3323;place leon blum, 75011 paris;;75011
3322;25a alleea celestin hennion;;75004
4653;69a boulevarda haussmann;;75009
5984;56 rue d'aubervilliers, 75019 paris;;75019
4654;44 boulevard auguste blanqui, 75013 paris;;75013
5985;port debilly, 75116 paris;;75116
4655;27 rue du buisson saint-louis, 75010 paris;;75010
5986;25 rue du bac, 75007 paris;;75007
4656;jardin*a de la nouvelle france;;75008
5987;avenue edward tuck, 75008 paris;;75008
4657;ruea rene coty;;75014
5988;12a ruea feydeau/pub le truskel;;75002
4658;placea jean paul ii/parivs notre dame;;75004
5989;5 place armand carrel, 75019 paris;;75019
4659;27 rue de conde, 75006 paris;;75006
4670;244 rue de rivoli, 75001 paris;;75001
4671;17 rue de la roquette, 75011 paris;;75011
4672;chemin de la croix catelan, 75016 paris;;75016
4673;4a avenuea felix faure;;75015
4674;boulevard pasteur, 75015 paris;;75015
2012;ruea de dunkerque/gerando;;75009
3343;place de l'estrapade, 75005 paris;;75005
2011;25a ruea de la lune/eglise n.d.b.n;;75002
3342;2 rue du general blaise, 75011 paris;;75011
2010;7 rue de l'echelle, 75001 paris;;75001
3341;4 rue de sevres, 75006 paris;;75006
3340;4 place de la nation, 75012 paris;;75012
2009;38/42a boulevarda de clichy;;75018
2008;placea d'estienne d'orves;;75009
3339;rue jules siegfried, 75020 paris;;75020
2007;25 rue beccaria, 75012 paris;;75012
3338;61a quaia de grenelle (hotel novotel);;75015
2006;15a ruea poliveau;;75005
3337;54 rue de belleville, 75020 paris;;75020
2005;32 rue de malte, 75011 paris;;75011
3336;16 rue augustin thierry, 75019 paris;;75019
2004;1 rue de la paix, 75002 paris;;75002
3335;7 rue de l'echelle, 75001 paris;;75001
2003;ruea lheureux;;75012
3334;placea vauban;;75007
2002;ruea de bucarest;;75008
3333;17 rue de belleville, 75019 paris;;75019
4664;11 place du colonel fabien, 75010 paris;;75010
5995;61 quai de grenelle, 75015 paris;;75015
4665;rue sorbier, 75020 paris;;75020
5996;15 rue galilee, 75116 paris;;75116
4666;1 avenue victor hugo, 75116 paris;;75116
5997;48 avenue gabriel, 75008 paris;;75008
4667;rue charles v, 75004 paris;;75004
5998;14 rue de bretagne, 75003 paris;;75003
4668;38a avenuea simon bolivar;;75019
5999;boulevard de grenelle, 75015 paris;;75015
4669;350 rue de vaugirard, 75015 paris;;75015
4680;116a avenuea du president kennedy;;75016
4681;8 place vendome, 75001 paris;;75001
4682;62 quai de la marne, 75019 paris;;75019
4683;36 rue du bastion, 75017 paris;;75017
4684;4a ruea gresset;;75019
4685;rue leonard de vinci, 75116 paris;;75116
2023;place paul ricoeur, 75013 paris;;75013
3354;55 rue du faubourg saint-honore, 75008 paris;;75008
2022;place marcel achard, 75019 paris;;75019
3353;86 rue de miromesnil, 75008 paris;;75008
2021;place de l'opera, 75009 paris;;75009
3352;81 rue saint-maur, 75011 paris;;75011
2020;57 rue berthe, 75018 paris;;75018
3351;5a ruea de la banque;;75002
3350;rue saint-rustique, 75018 paris;;75018
2019;17 rue de belleville, 75019 paris;;75019
2018;boulevarda de clichy/rue fromentin;;75018
3349;82 rue du pre saint-gervais, 75019 paris;;75019
2017;22 place de la nation, 75012 paris;;75012
3348;5 rue martel, 75010 paris;;75010
2016;passage saint-antoine, 75011 paris;;75011
3347;99 rue curial, 75019 paris;;75019
2015;59a boulevarda exelmans;;75016
3346;place joachim du bellay, 75001 paris;;75001
2014;58a boulevarda picpus;;75012
3345;1 rue botzaris, 75019 paris;;75019
2013;139 rue de bercy, 75012 paris;;75012
3344;14 rue francois miron, 75004 paris;;75004
4675;avenue de gravelle, 75012 paris;;75012
4676;villa d'alsace, 75019 paris;;75019
4677;14 boulevard de strasbourg, 75010 paris;;75010
4678;6a ruea descartes;;75005
4679;75b rue des martyrs, 75018 paris;;75018
4690;square georges lesage, 75012 paris;;75012
4691;2 rue turgot, 75009 paris;;75009
4692;20a ruea des fosses saint bernard;;75005
4693;8a ruea garanciere;;75006
4694;place de valois, 75001 paris;;75001
4695;place de l'hotel de ville-esplanade de la liberation, 75004 paris;;75004
4696;ruea lheureux;;75012
2034;avenue de segur, 75007 paris;;75007
3365;rue du faubourg saint-honore, 75008 paris;;75008
2033;40a ruea notre dame;;75002
3364;allee vivaldi, 75012 paris;;75012
2032;quai de conti, 75006 paris;;75006
3363;24 rue gerbert, 75015 paris;;75015
2031;87 rue jean de la fontaine, 75016 paris;;75016
3362;20 esplanade nathalie sarraute, 75018 paris;;75018
2030;parvisa du sacre coeur;;75018
3361;108a ruea du ruisseau;;75018
3360;quai d'orsay, 75007 paris;;75007
2029;96 rue jean-pierre timbaud, 75011 paris;;75011
2028;place du palais royal, 75001 paris;;75001
3359;122 rue de menilmontant, 75020 paris;;75020
2027;parca du champ de mars;;75007
3358;4 avenue du general messimy, 75012 paris;;75012
2026;7 rue jacques bingen, 75017 paris;;75017
3357;5 rue charles-francois dupuis, 75003 paris;;75003
2025;71 boulevard voltaire, 75011 paris;;75011
3356;63a boulevarda des batignolles;;75008
2024;16 rue lucien sampaix, 75010 paris;;75010
3355;rue de levis, 75017 paris;;75017
4686;1 avenue du cimetiere des batignolles, 75017 paris;;75017
4687;rue de l'hirondelle, 75006 paris;;75006
4688;18a ruea cail;;75010
4689;ponta charles de gaulle;;75012
2045;ruea guy patin;;75010
3376;93 et 102a avenuea des champs elysees;;75008
2044;placea du pantheon;;75005
3375;rue de l'universite, 75007 paris;;75007
2043;11 rue de clery, 75002 paris;;75002
3374;22 rue de belleville, 75020 paris;;75020
2042;ponta louis philippe;;75004
3373;1 avenue richerand, 75010 paris;;75010
2041;42a ruea des saules;;75018
3372;2 rue thomire, 75013 paris;;75013
2040;145 boulevard saint-germain, 75006 paris;;75006
3371;berges*a du quai de la loire;;75019
3370;pont de l'archeveche, 75005 paris;;75005
2039;ruea saint dominique;;75007
2038;43a avenuea de la grande armee;;75016
3369;7 rue du bourg l'abbe, 75003 paris;;75003
2037;place dauphine, 75001 paris;;75001
3368;10 rue du sentier, 75002 paris;;75002
2036;39a boulevarda magenta;;75010
3367;quai de montebello, 75005 paris;;75005
2035;avenue de breteuil, 75007 paris;;75007
3366;placea saint pierre;;75018
4697;68a ruea singer;;75016
4698;36 rue de menilmontant, 75020 paris;;75020
4699;place d'anvers, 75009 paris;;75009
2056;2a ruea du pont neuf;;75001
3387;1 place de l'estrapade, 75005 paris;;75005
2055;rue de l'abbaye, 75006 paris;;75006
3386;avenuea des champs elysees;;75008
2054;sentiera de la pointe;;75020
3385;3 avenue des nations unies, 75016 paris;;75016
2053;42a ruea des saules;;75018
3384;67 boulevard lannes, 75116 paris;;75116
2052;pont au change, 75004 paris;;75004
3383;9 rue d'arcole, 75004 paris;;75004
2051;2a ruea turgot;;75009
3382;37 route des petits ponts, 75019 paris;;75019
2050;17a ruea des pyramides;;75001
3381;16a avenuea victor hugo;;75016
