key_lieu;id_lieu;adresse_lieu;ardt_lieu;coord_x;coord_y;geo_shape;geo_point_2d
4491;2019-852;quai de valmy, 75010 paris;75010;2.3644223;48.876568;"{""type"": ""Point"", ""coordinates"": [2.364422358315488, 48.87656909835755]}";48.8765690984,2.36442235832
4492;2016-1484;8  rue  pastourelle;75003;2.360665;48.86217;"{""type"": ""Point"", ""coordinates"": [2.36066499989214, 48.86217099972432]}";48.8621709997,2.36066499989
4493;2016-2164;64  rue  notre dame de lorette;75009;2.335226;48.88039;"{""type"": ""Point"", ""coordinates"": [2.335225999714464, 48.88038899974998]}";48.8803889997,2.33522599971
4494;2017-1381;rue de la verrerie, 75004 paris;75004;2.35539;48.857014;"{""type"": ""Point"", ""coordinates"": [2.355390050520928, 48.85701442062025]}";48.8570144206,2.35539005052
4495;2016-1138;rue  petit;75019;2.385804;48.88537;"{""type"": ""Point"", ""coordinates"": [2.385803999733878, 48.885369000090975]}";48.8853690001,2.38580399973
4496;2019-1185;2 place baudoyer, 75004 paris;75004;2.3556929;48.85619;"{""type"": ""Point"", ""coordinates"": [2.355692852047911, 48.85618805504938]}";48.856188055,2.35569285205
4497;2020-142;place de la porte de saint-cloud, 75016 paris;75016;2.2569993;48.83843;"{""type"": ""Point"", ""coordinates"": [2.256999308892451, 48.83842686802321]}";48.838426868,2.25699930889
4498;2016-2172;jardin*  du pre catelan;75016;2.2552;48.865013;"{""type"": ""Point"", ""coordinates"": [2.255199999619041, 48.86501499985408]}";48.8650149999,2.25519999962
4499;2017-1418;138 boulevard de l'hopital, 75013 paris;75013;2.356863;48.83377;"{""type"": ""Point"", ""coordinates"": [2.356862984347653, 48.83376892220665]}";48.8337689222,2.35686298435
4500;2016-1149;rue  michel chasles;75012;2.373803;48.847008;"{""type"": ""Point"", ""coordinates"": [2.373803000492703, 48.847008999897014]}";48.8470089999,2.37380300049
4501;2019-1199;1 place du trocadero et du onze novembre, 75116 paris;75116;2.2883425;48.862904;"{""type"": ""Point"", ""coordinates"": [2.288342470855076, 48.86290493909568]}";48.8629049391,2.28834247086
4502;2020-168;5 rue de l'essai, 75005 paris;75005;2.3582294;48.839596;"{""type"": ""Point"", ""coordinates"": [2.358229357396759, 48.839597619184055]}";48.8395976192,2.3582293574
4503;2016-2178;23  rue  jean pierre timbaud;75011;2.368368;48.865402;"{""type"": ""Point"", ""coordinates"": [2.368368000359715, 48.86540099973527]}";48.8654009997,2.36836800036
4504;2017-1267;11 place de la madeleine, 75008 paris;75008;2.323721;48.870373;"{""type"": ""Point"", ""coordinates"": [2.323720915581508, 48.87037235772018]}";48.8703723577,2.32372091558
4505;2016-1152;place  des vosges;75004;2.365625;48.854977;"{""type"": ""Point"", ""coordinates"": [2.365625000300946, 48.85497799998932]}";48.854978,2.3656250003
